BookingID,LeadTime,ArrivalYear,ArrivalMonth,ArrivalDate,MealPlan,Parking,RoomType,MarketSegment,RepeatedGuest,NumPrevCancellations,NumPreviousNonCancelled,AvgRoomPrice,SpecialRequests,BookingStatus,guests,arrival_date,total_stays
2224,6,2017,10,11,Meal Plan 1,0,Room_Type 1,Online,0,0,0,97.02,2,1,1,2017-10-11,3
2225,5,2018,11,28,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,77.0,0,1,1,2018-11-28,1
2226,44,2018,10,2,Meal Plan 1,0,Room_Type 1,Online,0,0,0,113.4,0,0,2,2018-10-2,2
2227,62,2018,9,21,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,75.0,0,1,1,2018-9-21,1
2228,5,2017,9,28,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,65.0,0,1,1,2017-9-28,1
2229,125,2018,9,20,Meal Plan 1,0,Room_Type 4,Online,0,0,0,143.1,0,0,2,2018-9-20,6
2230,11,2018,6,20,Meal Plan 1,0,Room_Type 4,Online,0,0,0,156.0,1,0,2,2018-6-20,2
2231,56,2018,6,8,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,120.0,0,1,2,2018-6-8,1
2232,1,2017,8,8,Meal Plan 1,0,Room_Type 1,Online,0,0,0,98.0,0,1,2,2017-8-8,5
2233,16,2018,3,18,Meal Plan 1,0,Room_Type 1,Online,0,0,0,109.0,0,0,2,2018-3-18,2
2234,69,2018,6,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,120.0,0,0,1,2018-6-12,6
2235,53,2018,9,4,Meal Plan 1,0,Room_Type 4,Online,0,0,0,131.14,0,0,2,2018-9-4,7
2236,84,2018,5,22,Meal Plan 1,0,Room_Type 1,Online,0,0,0,135.31,1,0,2,2018-5-22,5
2237,46,2018,3,14,Meal Plan 1,0,Room_Type 1,Online,0,0,0,56.59,1,1,2,2018-3-14,4
2238,115,2017,7,30,Not Selected,0,Room_Type 1,Online,0,0,0,55.08,0,0,2,2017-7-30,3
2239,71,2018,10,15,Meal Plan 1,0,Room_Type 7,Complementary,1,0,32,0.0,4,1,3,2018-10-15,1
2240,8,2017,10,20,Meal Plan 1,1,Room_Type 1,Online,0,0,0,129.0,1,1,1,2017-10-20,3
2241,128,2018,5,5,Meal Plan 1,0,Room_Type 2,Online,0,0,0,104.18,0,1,2,2018-5-5,3
2242,29,2017,12,4,Meal Plan 1,0,Room_Type 6,Online,0,0,0,183.67,1,1,4,2017-12-4,3
2243,6,2018,5,31,Meal Plan 1,0,Room_Type 1,Online,0,0,0,125.0,0,0,1,2018-5-31,3
2244,68,2018,2,13,Meal Plan 1,0,Room_Type 1,Online,0,0,0,78.3,0,0,2,2018-2-13,2
2245,10,2018,10,29,Not Selected,0,Room_Type 1,Online,0,0,0,120.0,1,1,2,2018-10-29,2
2246,174,2018,9,22,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,95.67,0,1,1,2018-9-22,3
2247,161,2018,3,25,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,130.0,0,0,2,2018-3-25,3
2248,146,2018,4,24,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,95.0,0,0,2,2018-4-24,2
2249,119,2018,6,7,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,120.0,0,1,2,2018-6-7,3
2250,131,2017,8,15,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,94.5,0,1,2,2017-8-15,3
2251,188,2018,6,15,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,130.0,0,0,1,2018-6-15,2
2252,4,2018,11,8,Meal Plan 1,0,Room_Type 4,Corporate,0,0,0,94.0,0,1,1,2018-11-8,1
2253,102,2017,10,16,Meal Plan 2,0,Room_Type 1,Online,0,0,0,101.5,0,0,2,2017-10-16,2
2254,42,2017,10,26,Meal Plan 1,0,Room_Type 1,Online,0,0,0,98.36,1,1,2,2017-10-26,7
2255,0,2017,8,14,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,109.0,0,1,2,2017-8-14,2
2256,56,2018,10,17,Meal Plan 1,0,Room_Type 4,Online,0,0,0,139.5,0,0,2,2018-10-17,5
2257,49,2018,2,23,Meal Plan 1,0,Room_Type 1,Online,0,0,0,73.95,1,1,2,2018-2-23,4
2258,99,2017,10,30,Meal Plan 1,0,Room_Type 1,Online,0,0,0,65.0,0,0,2,2017-10-30,4
2259,292,2018,7,21,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,115.0,0,0,2,2018-7-21,2
2260,3,2017,8,14,Meal Plan 1,0,Room_Type 1,Online,0,0,0,126.67,2,1,2,2017-8-14,3
2261,36,2018,1,19,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,80.0,0,1,1,2018-1-19,2
2262,3,2018,5,9,Meal Plan 1,0,Room_Type 4,Aviation,0,0,0,110.0,0,0,1,2018-5-9,15
2263,57,2018,4,23,Meal Plan 1,0,Room_Type 6,Online,0,0,0,177.3,2,1,4,2018-4-23,3
2264,15,2018,4,15,Meal Plan 1,0,Room_Type 1,Online,0,0,0,118.33,1,1,2,2018-4-15,3
2265,49,2018,6,17,Not Selected,0,Room_Type 1,Offline,0,0,0,72.25,1,1,2,2018-6-17,5
2266,33,2018,11,11,Not Selected,0,Room_Type 1,Online,0,0,0,110.0,1,1,1,2018-11-11,2
2267,61,2017,10,27,Meal Plan 1,0,Room_Type 4,Online,0,0,0,74.61,1,1,2,2017-10-27,5
2268,4,2017,11,27,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,55.0,0,1,2,2017-11-27,3
2269,55,2018,4,6,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,104.0,0,1,2,2018-4-6,1
2270,81,2018,8,16,Meal Plan 1,0,Room_Type 1,Online,0,0,0,161.1,1,1,3,2018-8-16,2
2271,31,2018,4,14,Meal Plan 1,0,Room_Type 1,Online,0,0,0,109.8,0,0,2,2018-4-14,4
2272,10,2017,8,31,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,85.0,0,1,2,2017-8-31,7
2273,102,2018,7,26,Not Selected,0,Room_Type 1,Online,0,0,0,94.5,1,0,2,2018-7-26,2
2274,12,2018,10,4,Meal Plan 1,0,Room_Type 1,Online,0,0,0,126.1,0,1,1,2018-10-4,1
2275,4,2018,5,21,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,112.0,1,1,2,2018-5-21,2
2276,38,2018,6,18,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,85.5,0,1,2,2018-6-18,2
2277,94,2018,3,28,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,110.75,1,1,2,2018-3-28,6
2278,2,2018,6,30,Not Selected,0,Room_Type 1,Offline,0,0,0,75.0,0,1,2,2018-6-30,1
2279,61,2018,7,26,Not Selected,0,Room_Type 1,Online,0,0,0,94.5,0,0,2,2018-7-26,2
2280,97,2018,8,6,Meal Plan 1,0,Room_Type 1,Online,0,0,0,134.1,2,1,3,2018-8-6,2
2281,1,2018,2,6,Meal Plan 1,0,Room_Type 1,Online,0,0,0,86.0,0,1,1,2018-2-6,2
2282,96,2017,7,11,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,94.5,0,0,2,2017-7-11,3
2283,85,2018,12,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,98.0,0,1,1,2018-12-3,2
2284,163,2018,8,21,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,72.25,1,1,2,2018-8-21,10
2285,195,2018,10,18,Meal Plan 1,0,Room_Type 1,Online,0,0,0,90.9,2,0,1,2018-10-18,4
2286,65,2018,4,16,Meal Plan 1,0,Room_Type 4,Online,0,0,0,118.8,0,0,2,2018-4-16,1
2287,0,2017,8,21,Meal Plan 1,0,Room_Type 1,Online,0,0,0,90.0,0,0,2,2017-8-21,3
2288,44,2018,2,17,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,75.0,0,1,2,2018-2-17,3
2289,79,2017,11,13,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,75.0,0,1,2,2017-11-13,2
2290,3,2018,2,14,Not Selected,0,Room_Type 1,Online,0,0,0,81.0,0,1,2,2018-2-14,2
2291,205,2018,9,15,Not Selected,0,Room_Type 1,Online,0,0,0,116.1,0,0,2,2018-9-15,1
2292,14,2017,10,30,Meal Plan 1,0,Room_Type 4,Offline,0,0,0,98.67,1,1,2,2017-10-30,3
2293,263,2017,9,21,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,67.0,0,1,2,2017-9-21,1
2294,240,2018,7,13,Meal Plan 1,0,Room_Type 1,Online,0,0,0,90.95,0,0,2,2018-7-13,5
2295,30,2018,7,26,Meal Plan 1,0,Room_Type 1,Online,0,0,0,135.9,1,0,2,2018-7-26,4
2296,25,2018,11,25,Meal Plan 1,0,Room_Type 4,Online,0,0,0,96.9,0,0,2,2018-11-25,4
2297,28,2018,5,17,Meal Plan 1,0,Room_Type 6,Online,0,0,0,213.63,0,0,3,2018-5-17,3
2298,44,2018,9,15,Meal Plan 1,0,Room_Type 6,Online,0,0,0,207.9,1,1,4,2018-9-15,3
2299,16,2017,9,30,Meal Plan 1,0,Room_Type 1,Online,0,0,0,97.02,1,1,2,2017-9-30,1
2300,71,2017,10,24,Meal Plan 1,0,Room_Type 1,Online,0,0,0,89.25,2,1,2,2017-10-24,3
2301,43,2018,5,21,Meal Plan 1,0,Room_Type 4,Online,0,0,0,140.4,1,1,2,2018-5-21,4
2302,193,2018,7,9,Meal Plan 1,0,Room_Type 1,Online,0,0,0,70.44,0,0,2,2018-7-9,3
2303,48,2018,11,6,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,75.0,0,1,2,2018-11-6,5
2304,173,2018,8,13,Not Selected,0,Room_Type 1,Online,0,0,0,94.5,1,0,2,2018-8-13,3
2305,15,2018,9,15,Meal Plan 1,0,Room_Type 4,Online,0,0,0,141.68,1,1,2,2018-9-15,2
2306,43,2017,10,29,Meal Plan 1,0,Room_Type 1,Online,0,0,0,90.9,3,1,1,2017-10-29,3
2307,215,2018,10,3,Meal Plan 1,0,Room_Type 4,Offline,0,0,0,90.95,0,1,2,2018-10-3,4
2308,31,2018,3,14,Meal Plan 1,0,Room_Type 2,Online,0,0,0,81.9,1,1,2,2018-3-14,2
2309,36,2018,2,27,Meal Plan 1,0,Room_Type 1,Online,0,0,0,91.3,0,1,2,2018-2-27,2
2310,15,2018,4,6,Meal Plan 1,0,Room_Type 4,Online,0,0,0,133.2,0,0,1,2018-4-6,5
2311,197,2018,8,9,Meal Plan 1,0,Room_Type 1,Online,0,0,0,108.45,1,0,2,2018-8-9,4
2312,52,2018,9,5,Not Selected,0,Room_Type 1,Online,0,0,0,79.2,0,1,3,2018-9-5,1
2313,20,2018,6,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,109.65,0,1,3,2018-6-12,1
2314,104,2018,8,21,Meal Plan 1,0,Room_Type 1,Online,0,0,0,119.7,0,1,2,2018-8-21,3
2315,88,2018,10,7,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,90.0,1,1,2,2018-10-7,2
2316,181,2018,10,11,Meal Plan 1,0,Room_Type 1,Online,0,0,0,120.0,0,0,1,2018-10-11,2
2317,219,2017,9,4,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,108.0,0,0,2,2017-9-4,1
2318,191,2018,6,3,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,132.0,0,0,2,2018-6-3,3
2319,93,2018,7,12,Not Selected,0,Room_Type 1,Online,0,0,0,71.4,1,1,2,2018-7-12,7
2320,49,2018,10,3,Not Selected,0,Room_Type 1,Online,0,0,0,108.0,1,1,2,2018-10-3,3
2321,24,2017,12,27,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,58.0,0,1,2,2017-12-27,3
2322,105,2018,6,27,Meal Plan 1,0,Room_Type 1,Online,0,0,0,105.3,0,0,2,2018-6-27,2
2323,33,2018,9,25,Not Selected,0,Room_Type 1,Online,0,0,0,99.0,2,1,2,2018-9-25,1
2324,57,2017,12,26,Meal Plan 1,0,Room_Type 1,Online,0,0,0,113.85,0,1,3,2017-12-26,10
2325,19,2017,12,5,Meal Plan 1,0,Room_Type 1,Online,0,0,0,69.0,2,1,2,2017-12-5,3
2326,0,2018,8,27,Meal Plan 1,0,Room_Type 4,Online,0,0,0,129.83,1,1,2,2018-8-27,4
2327,245,2018,6,17,Meal Plan 1,0,Room_Type 1,Online,0,0,0,75.0,0,0,2,2018-6-17,2
2328,4,2018,10,25,Meal Plan 1,0,Room_Type 1,Online,0,0,0,104.0,0,1,1,2018-10-25,1
2329,20,2018,2,13,Meal Plan 2,0,Room_Type 4,Online,0,0,0,187.0,2,1,3,2018-2-13,3
2330,6,2018,12,30,Meal Plan 1,0,Room_Type 1,Online,0,0,0,138.0,0,1,2,2018-12-30,2
2331,282,2017,10,10,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,76.67,0,1,2,2017-10-10,3
2332,118,2018,6,6,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,110.0,0,1,1,2018-6-6,2
2333,23,2018,10,21,Meal Plan 1,0,Room_Type 1,Online,0,0,0,140.0,0,0,2,2018-10-21,2
2334,34,2017,10,11,Meal Plan 1,0,Room_Type 1,Online,0,0,0,103.05,2,1,2,2017-10-11,2
2335,40,2017,12,26,Meal Plan 1,0,Room_Type 1,Online,0,0,0,64.15,0,1,2,2017-12-26,5
2336,188,2018,6,15,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,130.0,0,0,1,2018-6-15,2
2337,245,2018,6,17,Meal Plan 1,0,Room_Type 1,Online,0,0,0,75.0,0,0,2,2018-6-17,2
2338,48,2018,3,7,Meal Plan 1,0,Room_Type 1,Online,0,0,0,72.9,0,0,1,2018-3-7,3
2339,0,2018,11,30,Meal Plan 1,0,Room_Type 4,Online,0,0,0,63.2,0,1,2,2018-11-30,2
2340,0,2018,5,23,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,115.0,1,1,1,2018-5-23,1
2341,74,2017,9,18,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,101.5,0,1,2,2017-9-18,2
2342,6,2017,12,10,Meal Plan 2,0,Room_Type 1,Online,0,0,0,0.0,0,1,1,2017-12-10,2
2343,180,2017,10,16,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,70.0,0,0,2,2017-10-16,1
2344,34,2017,10,8,Not Selected,0,Room_Type 1,Online,0,0,0,86.4,2,1,2,2017-10-8,1
2345,29,2018,4,14,Not Selected,0,Room_Type 1,Online,0,0,0,96.53,0,0,2,2018-4-14,4
2346,111,2018,12,25,Meal Plan 2,0,Room_Type 6,Online,0,0,0,196.35,1,0,4,2018-12-25,4
2347,5,2017,8,31,Meal Plan 1,0,Room_Type 1,Online,0,0,0,105.25,1,1,2,2017-8-31,4
2348,70,2018,7,12,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,93.6,0,0,2,2018-7-12,8
2349,90,2017,11,20,Meal Plan 1,0,Room_Type 1,Online,0,0,0,72.25,1,0,2,2017-11-20,2
2350,17,2018,12,30,Meal Plan 1,0,Room_Type 1,Online,0,0,0,138.0,2,1,2,2018-12-30,2
2351,39,2017,10,23,Meal Plan 1,0,Room_Type 1,Online,0,0,0,74.88,1,1,2,2017-10-23,3
2352,15,2017,9,11,Not Selected,0,Room_Type 1,Online,0,0,0,107.75,1,1,2,2017-9-11,4
2353,13,2018,11,12,Not Selected,0,Room_Type 1,Online,0,0,0,59.33,1,1,2,2018-11-12,7
2354,196,2018,8,6,Not Selected,0,Room_Type 1,Online,0,0,0,85.5,0,0,2,2018-8-6,2
2355,74,2017,9,18,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,101.5,0,1,2,2017-9-18,2
2356,142,2018,8,3,Not Selected,0,Room_Type 1,Online,0,0,0,94.5,2,1,2,2018-8-3,1
2357,62,2018,3,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,71.6,0,1,2,2018-3-3,5
2358,47,2018,9,4,Meal Plan 1,0,Room_Type 4,Online,0,0,0,117.45,1,1,2,2018-9-4,4
2359,29,2018,1,31,Meal Plan 1,0,Room_Type 1,Online,0,0,0,79.75,1,1,2,2018-1-31,6
2360,60,2018,3,20,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,75.0,0,0,2,2018-3-20,4
2361,1,2017,8,8,Meal Plan 1,0,Room_Type 1,Online,0,0,0,90.0,2,1,2,2017-8-8,4
2362,233,2018,10,14,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,90.0,0,0,2,2018-10-14,3
2363,76,2018,6,13,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,116.28,0,1,2,2018-6-13,4
2364,229,2018,12,9,Meal Plan 1,0,Room_Type 4,Online,0,0,0,110.7,0,1,3,2018-12-9,3
2365,1,2018,2,9,Not Selected,0,Room_Type 1,Online,0,0,0,81.0,1,0,2,2018-2-9,1
2366,55,2018,4,6,Meal Plan 2,0,Room_Type 4,Offline,0,0,0,92.0,0,1,1,2018-4-6,1
2367,74,2017,9,18,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,101.5,0,1,2,2017-9-18,2
2368,39,2017,8,14,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,101.5,0,1,2,2017-8-14,2
2369,210,2018,8,2,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,96.9,2,1,3,2018-8-2,8
2370,24,2018,12,20,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,132.0,0,1,3,2018-12-20,1
2371,4,2018,4,9,Meal Plan 1,0,Room_Type 6,Online,0,0,0,211.0,2,1,4,2018-4-9,1
2372,36,2018,2,13,Not Selected,0,Room_Type 1,Online,0,0,0,67.5,1,1,2,2018-2-13,2
2373,71,2018,4,1,Meal Plan 1,0,Room_Type 1,Online,0,0,0,87.3,0,0,2,2018-4-1,2
2374,0,2017,8,13,Meal Plan 1,0,Room_Type 1,Online,0,0,0,146.0,1,1,2,2017-8-13,4
2375,52,2018,7,27,Meal Plan 1,0,Room_Type 1,Online,0,0,0,135.9,0,0,2,2018-7-27,3
2376,22,2018,2,13,Meal Plan 1,0,Room_Type 1,Online,0,0,0,91.0,0,1,2,2018-2-13,6
2377,34,2018,4,11,Meal Plan 1,0,Room_Type 5,Offline,0,0,0,113.04,0,1,2,2018-4-11,4
2378,188,2018,6,15,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,130.0,0,0,1,2018-6-15,2
2379,47,2018,5,21,Not Selected,0,Room_Type 1,Online,0,0,0,116.1,0,0,2,2018-5-21,2
2380,184,2018,10,12,Not Selected,0,Room_Type 1,Online,0,0,0,98.1,0,0,2,2018-10-12,1
2381,0,2017,11,27,Not Selected,0,Room_Type 1,Online,0,0,0,51.3,0,1,1,2017-11-27,2
2382,27,2018,6,9,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,120.0,0,1,2,2018-6-9,1
2383,159,2018,9,19,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,144.0,0,0,2,2018-9-19,3
2384,8,2018,10,20,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,89.0,0,1,1,2018-10-20,1
2385,315,2018,9,30,Meal Plan 2,0,Room_Type 1,Online,0,0,0,160.0,0,0,2,2018-9-30,3
2386,161,2018,3,25,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,130.0,0,0,2,2018-3-25,3
2387,6,2017,10,10,Meal Plan 1,0,Room_Type 1,Offline,1,1,0,65.0,0,1,2,2017-10-10,3
2388,88,2017,8,14,Meal Plan 1,0,Room_Type 1,Online,0,0,0,76.5,0,1,2,2017-8-14,2
2389,197,2018,8,11,Meal Plan 1,0,Room_Type 4,Online,0,0,0,86.9,1,0,2,2018-8-11,1
2390,8,2018,4,29,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,95.0,1,1,2,2018-4-29,3
2391,71,2018,11,8,Meal Plan 1,0,Room_Type 6,Online,0,0,0,155.49,1,1,3,2018-11-8,6
2392,115,2018,2,27,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,60.0,0,0,1,2018-2-27,5
2393,28,2018,8,30,Not Selected,0,Room_Type 1,Online,0,0,0,104.5,2,1,2,2018-8-30,4
2394,170,2018,8,18,Meal Plan 1,0,Room_Type 1,Online,0,0,0,108.3,1,0,2,2018-8-18,3
2395,161,2018,3,25,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,130.0,0,0,2,2018-3-25,3
2396,35,2018,3,26,Meal Plan 1,0,Room_Type 4,Online,0,0,0,153.3,2,1,3,2018-3-26,3
2397,141,2018,9,23,Meal Plan 1,0,Room_Type 4,Online,0,0,0,163.8,1,1,3,2018-9-23,2
2398,225,2018,8,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,96.3,0,0,2,2018-8-12,2
2399,303,2018,8,19,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,78.0,1,1,2,2018-8-19,5
2400,54,2018,6,20,Meal Plan 1,0,Room_Type 1,Online,0,0,0,99.9,0,0,2,2018-6-20,1
2401,12,2018,9,11,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,85.0,1,1,1,2018-9-11,1
2402,0,2018,2,13,Meal Plan 1,0,Room_Type 4,Online,0,0,0,106.0,0,0,2,2018-2-13,2
2403,135,2018,11,16,Meal Plan 1,0,Room_Type 1,Online,0,0,0,85.0,2,1,2,2018-11-16,4
2404,32,2018,11,12,Meal Plan 1,0,Room_Type 1,Online,0,0,0,92.08,0,1,2,2018-11-12,6
2405,73,2017,11,24,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,85.67,0,1,2,2017-11-24,3
2406,49,2017,11,9,Meal Plan 1,0,Room_Type 4,Offline,0,0,0,60.0,0,1,2,2017-11-9,3
2407,12,2018,6,27,Not Selected,0,Room_Type 1,Online,0,0,0,129.0,0,0,1,2018-6-27,1
2408,83,2018,8,1,Meal Plan 1,0,Room_Type 1,Online,0,0,0,154.7,1,1,3,2018-8-1,4
2409,4,2018,2,13,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,72.8,0,1,2,2018-2-13,1
2410,27,2018,3,10,Not Selected,0,Room_Type 1,Online,0,0,0,90.0,0,1,2,2018-3-10,1
2411,49,2018,5,7,Meal Plan 1,0,Room_Type 4,Online,0,0,0,159.3,2,1,3,2018-5-7,2
2412,146,2018,6,27,Not Selected,0,Room_Type 1,Online,0,0,0,85.5,1,0,2,2018-6-27,2
2413,186,2018,8,26,Meal Plan 1,0,Room_Type 2,Online,0,0,0,167.66,0,0,3,2018-8-26,4
2414,116,2018,2,28,Meal Plan 1,0,Room_Type 1,Online,0,0,0,61.0,0,0,1,2018-2-28,3
2415,219,2017,9,4,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,108.0,0,0,2,2017-9-4,1
2416,78,2018,3,7,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,65.58,0,1,2,2018-3-7,3
2417,169,2018,5,25,Meal Plan 1,0,Room_Type 4,Online,0,0,0,123.25,0,0,2,2018-5-25,4
2418,100,2017,10,16,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,108.0,0,0,2,2017-10-16,1
2419,49,2018,7,23,Meal Plan 1,0,Room_Type 1,Online,0,0,0,135.9,1,1,2,2018-7-23,2
2420,42,2018,4,2,Meal Plan 1,0,Room_Type 1,Online,0,0,0,117.9,0,1,2,2018-4-2,1
2421,1,2018,2,28,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,60.0,0,0,1,2018-2-28,3
2422,30,2018,12,8,Not Selected,0,Room_Type 1,Online,0,0,0,88.0,2,1,2,2018-12-8,3
2423,28,2018,10,19,Not Selected,0,Room_Type 1,Online,0,0,0,87.01,1,1,1,2018-10-19,1
2424,66,2018,9,8,Meal Plan 1,0,Room_Type 4,Online,0,0,0,149.4,1,0,2,2018-9-8,4
2425,304,2018,11,3,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,89.0,0,0,2,2018-11-3,3
2426,8,2018,2,19,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,81.0,0,1,1,2018-2-19,1
2427,346,2018,9,13,Meal Plan 2,0,Room_Type 1,Online,0,0,0,115.0,1,0,2,2018-9-13,2
2428,5,2018,9,12,Meal Plan 1,0,Room_Type 4,Aviation,0,0,0,110.0,0,0,1,2018-9-12,2
2429,75,2018,6,9,Meal Plan 1,0,Room_Type 1,Online,0,0,0,126.9,1,1,2,2018-6-9,3
2430,19,2017,10,6,Meal Plan 1,0,Room_Type 1,Offline,1,1,0,90.0,0,1,2,2017-10-6,3
2431,136,2018,7,6,Meal Plan 1,0,Room_Type 1,Online,0,0,0,130.5,0,1,3,2018-7-6,1
2432,0,2018,3,17,Not Selected,0,Room_Type 1,Online,0,0,0,97.0,1,1,1,2018-3-17,1
2433,0,2017,9,25,Meal Plan 1,0,Room_Type 4,Online,0,0,0,180.0,0,1,2,2017-9-25,1
2434,32,2018,3,22,Meal Plan 1,0,Room_Type 1,Online,0,0,0,115.2,2,1,3,2018-3-22,1
2435,116,2018,2,28,Meal Plan 1,0,Room_Type 1,Online,0,0,0,1.0,0,1,1,2018-2-28,3
2436,122,2018,5,3,Meal Plan 1,0,Room_Type 1,Online,0,0,0,99.45,0,1,2,2018-5-3,4
2437,59,2018,4,19,Meal Plan 1,0,Room_Type 1,Online,0,0,0,85.5,0,0,1,2018-4-19,1
2438,289,2017,10,17,Meal Plan 1,0,Room_Type 1,Online,0,0,0,0.0,0,0,1,2017-10-17,1
2439,60,2018,4,9,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,41.76,1,1,3,2018-4-9,5
2440,28,2018,4,16,Meal Plan 1,0,Room_Type 1,Online,0,0,0,114.0,1,1,2,2018-4-16,2
2441,86,2017,9,9,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,100.0,0,1,2,2017-9-9,2
2442,13,2018,11,13,Meal Plan 1,0,Room_Type 6,Online,0,0,0,147.9,0,0,4,2018-11-13,6
2443,44,2018,6,18,Meal Plan 1,0,Room_Type 4,Offline,0,0,0,96.3,0,1,2,2018-6-18,2
2444,0,2017,9,22,Not Selected,0,Room_Type 1,Online,0,0,0,117.04,1,1,2,2017-9-22,2
2445,8,2018,2,19,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,81.0,0,0,1,2018-2-19,1
2446,273,2018,5,13,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,95.0,0,0,2,2018-5-13,3
2447,5,2017,9,19,Meal Plan 1,0,Room_Type 1,Online,0,0,0,133.0,1,1,2,2017-9-19,1
2448,2,2018,12,18,Meal Plan 1,0,Room_Type 1,Online,0,0,0,96.0,1,1,2,2018-12-18,2
2449,90,2017,8,23,Meal Plan 1,0,Room_Type 1,Online,0,0,0,76.5,0,1,2,2017-8-23,5
2450,21,2017,12,17,Meal Plan 1,0,Room_Type 1,Corporate,0,0,0,65.0,0,1,1,2017-12-17,2
2451,93,2018,6,20,Meal Plan 1,0,Room_Type 1,Online,0,0,0,126.9,1,1,2,2018-6-20,2
2452,247,2018,6,6,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,109.0,0,0,2,2018-6-6,2
2453,80,2018,4,10,Meal Plan 2,0,Room_Type 1,Offline,0,0,0,100.0,0,0,1,2018-4-10,3
2454,17,2017,8,29,Meal Plan 1,0,Room_Type 1,Online,0,0,0,87.5,1,0,1,2017-8-29,6
2455,275,2018,6,4,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,62.8,0,0,2,2018-6-4,2
2456,203,2018,10,6,Meal Plan 2,0,Room_Type 1,Online,0,0,0,135.15,3,1,2,2018-10-6,5
2457,36,2018,8,19,Meal Plan 1,0,Room_Type 1,Online,0,0,0,135.9,1,1,2,2018-8-19,5
2458,32,2017,11,20,Meal Plan 1,0,Room_Type 1,Offline,0,0,0,73.0,1,1,1,2017-11-20,2
